"Str1","Str2","freq"
"tough","competit",2
"tough","go",2
"tough","time",2
"tour","featur",2
"tour","guid",2
"toward","pension",2
"tower","citi",2
"tower","mountain",2
"town","along",2
"town","day",2
"town","even",2
"town","vacat",2
"toy","go",2
"toy","like",2
"trade","group",2
"trade","show",2
"trade","twice",2
"traffic","signal",2
"train","go",2
"tran","fat",2
"transport","committe",2
"transport","revenu",2
"travel","agent",2
"trayvon","trayvon",2
"trend","quick",2
"tri","becom",2
"tri","best",2
"tri","captur",2
"tri","cheer",2
"tri","cut",2
"tri","favorit",2
"tri","got",2
"tri","hand",2
"tri","hard",2
"tri","honest",2
"tri","impress",2
"tri","improv",2
"tri","incorpor",2
"tri","pleas",2
"tri","pull",2
"tri","reach",2
"tri","run",2
"tri","save",2
"tri","sleep",2
"tri","sometim",2
"tri","spread",2
"trick","use",2
"trip","new",2
"truck","compani",2
"true","believ",2
"true","love",2
"true","never",2
"true","virtu",2
"trust","jesus",2
"tuesday","morn",2
"tuesday","said",2
"tuesday","weve",2
"tureen","candl",2
"turkey","breast",2
"turkey","skin",2
"turn","fun",2
"turn","make",2
"turn","new",2
"turn","right",2
"turn","well",2
"turn","year",2
"tutor","work",2
"tv","ad",2
"tv","rate",2
"tv","station",2
"twentieth","centuri",2
"twice","day",2
"twin","engin",2
"twitter","get",2
"twitter","name",2
"twitter","page",2
"twitter","say",2
"two","addit",2
"two","assist",2
"two","blog",2
"two","decad",2
"two","four",2
"two","free",2
"two","friend",2
"two","homer",2
"two","major",2
"two","nation",2
"two","night",2
"two","one",2
"two","regular",2
"two","show",2
"two","son",2
"two","touchdown",2
"two","track",2
"two","type",2
"two","visit",2
"two","way",2
"two","young",2
"type","knife",2
"type","power",2
"type","return",2
"typic","toddler",2
"u","alway",2
"u","backeav",2
"u","come",2
"u","get",2
"u","got",2
"u","know",2
"u","like",2
"u","pick",2
"u","r",2
"u","say",2
"u","t",2
"u","want",2
"uc","berkeley",2
"uh","oh",2
"ultim","goal",2
"ultim","one",2
"uncertain","time",2
"underp","vest",2
"understand","’re",2
"understand","mistak",2
"understand","problem",2
"understand","tri",2
"unhappi","woman",2
"unifi","school",2
"union","employe",2
"uniqu","blend",2
"univers","also",2
"univers","denver",2
"univers","hospit",2
"univers","memphi",2
"univers","miami",2
"univers","missouri",2
"univers","pennsylvania",2
"up","down",2
"updat","blog",2
"upheav","empir",2
"upon","enter",2
"upon","one",2
"upon","peopl",2
"upper","left",2
"upset","said",2
"upsid","cake",2
"urban","leagu",2
"urg","sign",2
"us","–",2
"us","’s",2
"us","air",2
"us","attorney",2
"us","believ",2
"us","chose",2
"us","comfort",2
"us","custom",2
"us","economi",2
"us","educ",2
"us","even",2
"us","everi",2
"us","get",2
"us","great",2
"us","im",2
"us","insid",2
"us","just",2
"us","learn",2
"us","luck",2
"us","need",2
"us","next",2
"us","rt",2
"us","say",2
"us","sleep",2
"us","start",2
"us","stop",2
"us","twitter",2
"us","two",2
"us","use",2
"us","way",2
"us","week",2
"us","world",2
"use","almond",2
"use","build",2
"use","c",2
"use","car",2
"use","cloth",2
"use","color",2
"use","common",2
"use","creat",2
"use","express",2
"use","fresh",2
"use","govern",2
"use","grow",2
"use","indic",2
"use","inform",2
"use","java",2
"use","join",2
"use","less",2
"use","littl",2
"use","mix",2
"use","nice",2
"use","now",2
"use","old",2
"use","pepper",2
"use","person",2
"use","play",2
"use","real",2
"use","reflect",2
"use","right",2
"use","sever",2
"use","show",2
"use","someth",2
"use","support",2
"use","tradit",2
"use","transport",2
"use","two",2
"use","white",2
"use","work",2
"user","around",2
"usual","accompani",2
"usual","alway",2
"usual","come",2
"usual","get",2
"usual","includ",2
"usual","way",2
"util","compani",2
"vacat","’s",2
"valid","reason",2
"valley","also",2
"valu","common",2
"vanderbilt","southeastern",2
"vanilla","bean",2
"vantag","point",2
"vatican","holocaust",2
"vegan","dish",2
"veget","tast",2
"venetta","benjamin",2
"ventur","capit",2
"version","happen",2
"vet","say",2
"via","cc",2
"victim","die",2
"victim","receiv",2
"video","clip",2
"video","love",2
"view","clear",2
"vike","must",2
"villag","dalit",2
"villag","home",2
"virginia","governor",2
"virginia","tech",2
"visit","hawaii",2
"visit","local",2
"visit","upon",2
"visitor","entertain",2
"voic","mani",2
"volunt","sinc",2
"voter","approv",2
"w","rossel",2
"wait","anoth",2
"wait","loveya",2
"wait","rt",2
"wait","share",2
"wait","summer",2
"wait","today",2
"wait","wait",2
"wal","mart",2
"wale","edward",2
"walk","away",2
"walk","hill",2
"walk","lot",2
"walk","outsid",2
"walk","path",2
"walk","work",2
"wall","ceil",2
"wall","panel",2
"want","adopt",2
"want","bake",2
"want","blow",2
"want","bring",2
"want","buy",2
"want","chang",2
"want","consid",2
"want","creat",2
"want","die",2
"want","dream",2
"want","dress",2
"want","end",2
"want","even",2
"want","featur",2
"want","feel",2
"want","fight",2
"want","guest",2
"want","hear",2
"want","kid",2
"want","learn",2
"want","leav",2
"want","look",2
"want","mention",2
"want","much",2
"want","need",2
"want","part",2
"want","play",2
"want","preserv",2
"want","respect",2
"want","student",2
"want","teach",2
"want","think",2
"want","u",2
"want","understand",2
"want","want",2
"want","well",2
"want","win",2
"want","wish",2
"war","ii",2
"warm","sunni",2
"wash","appl",2
"wash","hair",2
"washington","post",2
"washington","state",2
"washington","township",2
"washington","year",2
"wasik","hurdl",2
"wasn’t","quit",2
"wasnt","easi",2
"wasnt","much",2
"wasnt","sure",2
"wast","money",2
"wast","youth",2
"wat","u",2
"watch","back",2
"watch","first",2
"watch","hbo",2
"watch","head",2
"watch","jersey",2
"watch","lot",2
"watch","make",2
"watch","sport",2
"watch","tv",2
"water","balloon",2
"water","fountain",2
"water","help",2
"water","let",2
"water","switch",2
"way","also",2
"way","better",2
"way","can",2
"way","catch",2
"way","channel",2
"way","cross",2
"way","dont",2
"way","engag",2
"way","everyon",2
"way","go",2
"way","hope",2
"way","jeff",2
"way","move",2
"way","one",2
"way","play",2
"way","right",2
"way","stand",2
"way","sweet",2
"way","think",2
"way","went",2
"weak","grounder",2
"wear","green",2
"wear","tear",2
"weather","crazi",2
"web","design",2
"websit","come",2
"websit","state",2
"wed","cake",2
"wed","day",2
"wed","parti",2
"wed","ring",2
"wednesday","major",2
"wednesday","night",2
"week","“",2
"week","ahead",2
"week","although",2
"week","april",2
"week","assign",2
"week","august",2
"week","away",2
"week","cours",2
"week","dont",2
"week","earlier",2
"week","five",2
"week","get",2
"week","got",2
"week","happi",2
"week","ive",2
"week","keep",2
"week","let",2
"week","life",2
"week","like",2
"week","love",2
"week","now",2
"week","one",2
"week","put",2
"week","realli",2
"week","see",2
"week","sinc",2
"week","still",2
"week","two",2
"week","week",2
"week","work",2
"weekend","everyon",2
"weekend","last",2
"weight","just",2
"well","’s",2
"well","balanc",2
"well","doubl",2
"well","enough",2
"well","fed",2
"well","good",2
"well","guess",2
"well","hope",2
"well","like",2
"well","mean",2
"well","million",2
"well","miss",2
"well","need",2
"well","other",2
"well","paid",2
"well","place",2
"well","play",2
"well","send",2
"well","share",2
"well","spent",2
"well","state",2
"well","that",2
"well","worth",2
"went","free",2
"went","high",2
"went","one",2
"went","run",2
"west","counti",2
"west","deptford",2
"west","end",2
"west","side",2
"westminst","point",2
"wet","snow",2
"weve","gotten",2
"what","favorit",2
"what","need",2
"whatev","want",2
"wheel","just",2
"whenev","id",2
"wherev","whenev",2
"whether","’s",2
"whew","great",2
"whiskey","bar",2
"white","chocol",2
"white","sox",2
"white","white",2
"whole","idea",2
"whole","life",2
"whole","new",2
"whos","go",2
"whose","name",2
"whose","offic",2
"wide","rang",2
"wide","use",2
"wide","varieti",2
"wild","card",2
"will","admit",2
"will","pay",2
"william","said",2
"wimbledon","champion",2
"win","free",2
"win","game",2
"win","good",2
"win","home",2
"win","new",2
"win","olymp",2
"win","season",2
"win","streak",2
"win","three",2
"win","wasnt",2
"window","frame",2
"wine","beer",2
"wine","guy",2
"wine","suggest",2
"winner","announc",2
"winner","chosen",2
"winner","send",2
"winter","break",2
"wipe","away",2
"wire","cabl",2
"wise","word",2
"wish","buy",2
"wish","didnt",2
"wish","knew",2
"wish","list",2
"wish","us",2
"wish","wish",2
"within","famili",2
"within","minut",2
"within","week",2
"within","year",2
"without","distract",2
"without","get",2
"without","name",2
"without","power",2
"without","run",2
"withstand","year",2
"wolf","rock",2
"wolf","turn",2
"wolv","calla",2
"woman","also",2
"woman’","voic",2
"women","cloth",2
"women","older",2
"women","say",2
"won","intern",2
"won","nomin",2
"won","one",2
"won","percent",2
"won’t","beat",2
"wonder","just",2
"wonder","might",2
"wonder","peopl",2
"wonder","thing",2
"wont","allow",2
"wont","last",2
"wont","let",2
"wont","regret",2
"wont","see",2
"word","along",2
"word","count",2
"word","dont",2
"word","just",2
"word","sound",2
"word","teacher",2
"word","word",2
"work","around",2
"work","away",2
"work","board",2
"work","citi",2
"work","come",2
"work","creat",2
"work","direct",2
"work","director",2
"work","dont",2
"work","favor",2
"work","feel",2
"work","five",2
"work","front",2
"work","general",2
"work","im",2
"work","involv",2
"work","ive",2
"work","know",2
"work","like",2
"work","mother",2
"work","next",2
"work","parent",2
"work","quit",2
"work","realli",2
"work","sinc",2
"work","sister",2
"work","thank",2
"work","thing",2
"work","three",2
"work","toward",2
"work","us",2
"work","use",2
"work","way",2
"work","work",2
"work","write",2
"worker","cash",2
"world","antagonist",2
"world","biggest",2
"world","can",2
"world","dark",2
"world","got",2
"world","just",2
"world","land",2
"world","let",2
"world","like",2
"world","oil",2
"world","order",2
"world","read",2
"world","sinc",2
"world","spin",2
"world","want",2
"world","wide",2
"worri","didnt",2
"worst","case",2
"worst","thing",2
"worth","see",2
"worth","time",2
"worth","wait",2
"wouldnt","gotten",2
"wouldnt","happen",2
"wouldnt","mind",2
"wouldnt","miss",2
"wouldnt","nice",2
"wouldnt","rais",2
"wow","that",2
"wright","boulevard",2
"write","experi",2
"write","good",2
"write","love",2
"write","math",2
"write","style",2
"write","three",2
"writer","stephen",2
"written","book",2
"written","direct",2
"wrong","citi",2
"wrong","even",2
"wrote","first",2
"wrote","letter",2
"x","factor",2
"x","go",2
"x","ray",2
"xo","<U+2665>",2
"ya","book",2
"ya","hear",2
"ya","know",2
"ya’aseh","shalom",2
"yada","yada",2
"yard","carri",2
"yard","touchdown",2
"yeah","know",2
"yeah","like",2
"yeah","now",2
"year","–",2
"year","’s",2
"year","’ve",2
"year","accord",2
"year","ahead",2
"year","alreadi",2
"year","among",2
"year","back",2
"year","becom",2
"year","born",2
"year","christma",2
"year","despit",2
"year","didnt",2
"year","due",2
"year","earlier",2
"year","end",2
"year","eventu",2
"year","expect",2
"year","extens",2
"year","feder",2
"year","finish",2
"year","first",2
"year","five",2
"year","flood",2
"year","futur",2
"year","graduat",2
"year","howev",2
"year","id",2
"year","job",2
"year","last",2
"year","least",2
"year","low",2
"year","mani",2
"year","member",2
"year","million",2
"year","nation",2
"year","next",2
"year","open",2
"year","pass",2
"year","past",2
"year","peopl",2
"year","probat",2
"year","prove",2
"year","provid",2
"year","say",2
"year","sell",2
"year","seven",2
"year","show",2
"year","singl",2
"year","small",2
"year","statut",2
"year","studi",2
"year","take",2
"year","theyll",2
"year","took",2
"year","two",2
"year","us",2
"year","want",2
"year","went",2
"year","work",2
"yeast","wash",2
"yellow","rose",2
"yep","that",2
"yes","can",2
"yes","cours",2
"yes","u",2
"yesterday","didnt",2
"yet","come",2
"yet","hear",2
"yet","im",2
"yet","know",2
"yet","rob",2
"yet","think",2
"yet","time",2
"yet","year",2
"york","area",2
"york","giant",2
"youd","like",2
"youll","alway",2
"youll","want",2
"young","age",2
"young","artist",2
"young","guy",2
"youngest","daughter",2
"youngest","son",2
"your","best",2
"your","day",2
"your","enjoy",2
"your","just",2
"your","realli",2
"your","someth",2
"youv","ever",2
"youv","never",2
"zedella","discus",2
